,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
12,600448.XSHG,600448,华纺股份,XSHG,2015-01-21,6.57,6.57,6.53,6.79,6.53,6.72,9717885,64952281,3099,0.0304,0.8333333135,2149056000,2838286752,0.0228,116.7246,116.7246,3.4364,1,6.684
13,600448.XSHG,600448,华纺股份,XSHG,2015-01-22,6.72,6.72,6.75,6.77,6.64,6.76,8100435,54305656,3035,0.0253,0.8333333135,2161848000,2855181316,0.006,117.4194,117.4194,3.4569,1,6.704
14,600448.XSHG,600448,华纺股份,XSHG,2015-01-23,6.76,6.76,6.8,7.22,6.76,7.01,22781551,158584563,7528,0.0712,0.8333333135,2241798000,2960772341,0.037,121.7618,121.7618,3.5847,1,6.961
15,600448.XSHG,600448,华纺股份,XSHG,2015-01-26,7.01,7.01,7.0,7.38,6.86,7.22,23291319,164717201,6585,0.0728,0.8333333135,2308956000,3049468802,0.03,125.4095,125.4095,3.6921,1,7.072
16,600448.XSHG,600448,华纺股份,XSHG,2015-01-27,7.22,7.22,7.19,7.28,7.0,7.21,16180235,115811153,5563,0.0506,0.8333333135,2305758000,3045245161,-0.0014,125.2358,125.2358,3.687,1,7.158
17,600448.XSHG,600448,华纺股份,XSHG,2015-01-28,7.21,7.21,7.13,7.15,6.96,7.01,9791541,68883826,3287,0.0306,0.8333333135,2241798000,2960772341,-0.0277,121.7618,121.7618,3.5847,1,7.035
18,600448.XSHG,600448,华纺股份,XSHG,2015-01-29,7.01,7.01,6.82,7.0,6.79,6.84,7795303,53790901,2613,0.0244,0.8333333135,2187432000,2888970444,-0.0243,118.809,118.809,3.4978,1,6.9
19,600448.XSHG,600448,华纺股份,XSHG,2015-01-30,6.84,6.84,6.87,6.97,6.69,6.74,6333215,43042989,2328,0.0198,0.8333333135,2155452000,2846734034,-0.0146,117.072,117.072,3.4466,1,6.796
20,600448.XSHG,600448,华纺股份,XSHG,2015-02-02,6.74,6.74,6.75,6.85,6.62,6.77,5383193,36322721,1831,0.0168,0.8333333135,2165046000,2859404957,0.0045,117.5931,117.5931,3.462,1,6.747
21,600448.XSHG,600448,华纺股份,XSHG,2015-02-03,6.77,6.77,6.85,7.06,6.79,6.97,7345893,50920243,2907,0.023,0.8333333135,2229006000,2943877777,0.0295,121.067,121.067,3.5642,1,6.932
22,600448.XSHG,600448,华纺股份,XSHG,2015-02-04,6.97,6.97,6.97,7.11,6.84,6.87,7556724,52444106,2406,0.0236,0.8333333135,2197026000,2901641367,-0.0143,119.33,119.33,3.5131,1,6.94
23,600448.XSHG,600448,华纺股份,XSHG,2015-02-05,6.87,6.87,6.93,6.93,6.67,6.73,8597146,58138120,2689,0.0269,0.8333333135,2152254000,2842510393,-0.0204,116.8983,116.8983,3.4415,1,6.762
24,600448.XSHG,600448,华纺股份,XSHG,2015-02-06,6.73,6.73,6.7,6.78,6.6,6.63,4371398,29243142,1777,0.0137,0.8333333135,2120274000,2800273983,-0.0149,115.1613,115.1613,3.3904,1,6.69
25,600448.XSHG,600448,华纺股份,XSHG,2015-02-09,6.63,6.63,6.63,6.78,6.59,6.68,3484203,23227153,1249,0.0109,0.8333333135,2136264000,2821392188,0.0075,116.0298,116.0298,3.4159,1,6.666
26,600448.XSHG,600448,华纺股份,XSHG,2015-02-10,6.68,6.68,6.66,6.74,6.62,6.71,2464482,16459958,1026,0.0077,0.8333333135,2145858000,2834063111,0.0045,116.5509,116.5509,3.4313,1,6.679
27,600448.XSHG,600448,华纺股份,XSHG,2015-02-11,6.71,6.71,6.71,6.74,6.62,6.7,3993630,26604263,1345,0.0125,0.8333333135,2142660000,2829839470,-0.0015,116.3772,116.3772,3.4262,1,6.662
28,600448.XSHG,600448,华纺股份,XSHG,2015-02-12,6.7,6.7,6.72,6.83,6.63,6.81,4339686,29177507,1558,0.0136,0.8333333135,2177838000,2876299521,0.0164,118.2879,118.2879,3.4824,1,6.723
29,600448.XSHG,600448,华纺股份,XSHG,2015-02-13,6.81,6.81,6.81,6.97,6.78,6.9,6649759,45936687,2391,0.0208,0.8333333135,2206620000,2914312290,0.0132,119.8511,119.8511,3.5284,1,6.908
30,600448.XSHG,600448,华纺股份,XSHG,2015-02-16,6.9,6.9,6.9,7.05,6.9,6.93,5318249,37048484,1881,0.0166,0.8333333135,2216214000,2926983213,0.0043,120.3722,120.3722,3.5438,1,6.966
31,600448.XSHG,600448,华纺股份,XSHG,2015-02-17,6.93,6.93,6.93,7.02,6.81,6.88,4478331,30905727,1564,0.014,0.8333333135,2200224000,2905865008,-0.0072,119.5037,119.5037,3.5182,1,6.901
32,600448.XSHG,600448,华纺股份,XSHG,2015-02-25,6.88,6.88,6.88,6.97,6.83,6.9,4195237,28960951,1435,0.0131,0.8333333135,2206620000,2914312290,0.0029,119.8511,119.8511,3.5284,1,6.903
33,600448.XSHG,600448,华纺股份,XSHG,2015-02-26,6.9,6.9,6.9,7.13,6.89,7.09,8798154,62041691,3164,0.0275,0.8333333135,2267382000,2994561469,0.0275,123.1514,123.1514,3.6256,1,7.052
34,600448.XSHG,600448,华纺股份,XSHG,2015-02-27,7.09,7.09,7.05,7.16,7.0,7.11,6318755,44650413,2443,0.0198,0.8333333135,2273778000,3003008751,0.0028,123.4988,123.4988,3.6358,1,7.066
35,600448.XSHG,600448,华纺股份,XSHG,2015-03-02,7.11,7.11,7.09,7.11,7.0,7.08,7785718,54945085,2693,0.0243,0.8333333135,2264184000,2990337828,-0.0042,122.9777,122.9777,3.6205,1,7.057
36,600448.XSHG,600448,华纺股份,XSHG,2015-03-03,7.08,7.08,7.1,7.16,7.01,7.15,10573249,74909485,3409,0.0331,0.8333333135,2286570000,3019903315,0.0099,124.1936,124.1936,3.6563,1,7.085
37,600448.XSHG,600448,华纺股份,XSHG,2015-03-04,7.15,7.15,7.17,7.34,7.1,7.28,12963133,93622107,4696,0.0405,0.8333333135,2328144000,3074810648,0.0182,126.4516,126.4516,3.7228,1,7.222
38,600448.XSHG,600448,华纺股份,XSHG,2015-03-05,7.28,7.28,7.27,7.35,7.07,7.14,10357020,74192143,3972,0.0324,0.8333333135,2283372000,3015679674,-0.0192,124.0199,124.0199,3.6512,1,7.163
39,600448.XSHG,600448,华纺股份,XSHG,2015-03-06,7.14,7.14,7.11,7.15,6.94,6.96,8252675,57847150,3262,0.0258,0.8333333135,2225808000,2939654136,-0.0252,120.8933,120.8933,3.5591,1,7.01
40,600448.XSHG,600448,华纺股份,XSHG,2015-03-09,6.96,6.96,6.92,7.05,6.82,7.01,7335176,51076498,2971,0.0229,0.8333333135,2241798000,2960772341,0.0072,121.7618,121.7618,3.5847,1,6.963
41,600448.XSHG,600448,华纺股份,XSHG,2015-03-10,7.01,7.01,7.02,7.21,6.97,7.13,8618700,61187206,3245,0.027,0.8333333135,2280174000,3011456033,0.0171,123.8462,123.8462,3.6461,1,7.099
42,600448.XSHG,600448,华纺股份,XSHG,2015-03-11,7.13,7.13,7.1,7.29,7.08,7.27,10375640,74653081,3724,0.0324,0.8333333135,2324946000,3070587007,0.0196,126.2779,126.2779,3.7177,1,7.195
43,600448.XSHG,600448,华纺股份,XSHG,2015-03-12,7.27,7.27,7.25,7.36,7.18,7.28,9345131,67962558,3549,0.0292,0.8333333135,2328144000,3074810648,0.0014,126.4516,126.4516,3.7228,1,7.273
44,600448.XSHG,600448,华纺股份,XSHG,2015-03-13,7.28,7.28,7.24,7.46,7.24,7.36,12410467,91580766,4166,0.0388,0.8333333135,2353728000,3108599776,0.011,127.8412,127.8412,3.7637,1,7.379
45,600448.XSHG,600448,华纺股份,XSHG,2015-03-16,7.36,7.36,7.43,7.54,7.33,7.51,13564002,101023159,4720,0.0424,0.8333333135,2401698000,3171954391,0.0204,130.4467,130.4467,3.8404,1,7.448
46,600448.XSHG,600448,华纺股份,XSHG,2015-03-17,7.51,7.51,7.53,7.6,7.41,7.5,13492805,100857125,4578,0.0422,0.8333333135,2398500000,3167730750,-0.0013,130.273,130.273,3.8353,1,7.475
47,600448.XSHG,600448,华纺股份,XSHG,2015-03-18,7.5,7.5,7.55,7.65,7.43,7.55,12973164,97515399,4648,0.0406,0.8333333135,2414490000,3188848955,0.0067,131.1415,131.1415,3.8608,1,7.517
48,600448.XSHG,600448,华纺股份,XSHG,2015-03-19,7.55,7.55,7.54,7.55,7.36,7.42,15819377,117813909,5483,0.0495,0.8333333135,2372916000,3133941622,-0.0172,128.8834,128.8834,3.7944,1,7.447
49,600448.XSHG,600448,华纺股份,XSHG,2015-03-20,7.42,7.42,7.42,7.62,7.37,7.55,16128298,121174457,5301,0.0504,0.8333333135,2414490000,3188848955,0.0175,131.1415,131.1415,3.8608,1,7.513
50,600448.XSHG,600448,华纺股份,XSHG,2015-03-23,7.55,7.55,7.56,7.84,7.5,7.77,22456545,173030356,7025,0.0562,0.8333333135,3103289049,3281769057,0.0291,134.9628,134.9628,3.9733,1,7.705
51,600448.XSHG,600448,华纺股份,XSHG,2015-03-24,7.77,7.77,7.77,8.26,7.66,8.09,34567455,275500014,12004,0.0865,0.8333333135,3231095033,3416925569,0.0412,140.5211,140.5211,4.137,1,7.97
52,600448.XSHG,600448,华纺股份,XSHG,2015-03-25,8.09,8.09,8.05,8.09,7.79,7.83,27945823,220698677,9775,0.07,0.8333333135,3127252671,3307110903,-0.0321,136.005,136.005,4.004,1,7.897
53,600448.XSHG,600448,华纺股份,XSHG,2015-03-26,7.83,7.83,7.84,8.01,7.56,7.69,16827224,130823238,7490,0.0421,0.8333333135,3071337553,3247979929,-0.0179,133.5732,133.5732,3.9324,1,7.774
54,600448.XSHG,600448,华纺股份,XSHG,2015-03-27,7.69,7.69,7.69,7.85,7.6,7.8,12634370,98030102,4459,0.0316,0.8333333135,3115270860,3294439980,0.0143,135.4839,135.4839,3.9887,1,7.759
55,600448.XSHG,600448,华纺股份,XSHG,2015-03-30,7.8,7.8,7.8,7.87,7.75,7.86,13772870,107717819,5396,0.0345,0.8333333135,3139234482,3319781826,0.0077,136.5261,136.5261,4.0194,1,7.821
56,600448.XSHG,600448,华纺股份,XSHG,2015-03-31,7.86,7.86,7.86,8.16,7.76,8.14,27319987,217599174,9159,0.0684,0.8333333135,3251064718,3438043774,0.0356,139.2762,165.8356,4.1368,1,7.965
57,600448.XSHG,600448,华纺股份,XSHG,2015-04-01,8.14,8.14,8.1,8.34,8.05,8.2,25925687,212454558,8325,0.0649,0.8333333135,3275028340,3463385620,0.0074,140.3028,167.058,4.1673,1,8.195
58,600448.XSHG,600448,华纺股份,XSHG,2015-04-02,8.2,8.2,8.16,8.29,8.08,8.22,17728332,144955162,7164,0.0444,0.8333333135,3283016214,3471832902,0.0024,140.645,167.4654,4.1774,1,8.176
59,600448.XSHG,600448,华纺股份,XSHG,2015-04-03,8.22,8.22,8.19,8.55,8.12,8.51,27389788,228430550,9622,0.0686,0.8333333135,3398840387,3594318491,0.0353,145.6069,173.3736,4.3248,1,8.34
60,600448.XSHG,600448,华纺股份,XSHG,2015-04-07,8.51,8.51,8.49,8.8,8.4,8.63,29087982,249692896,9313,0.0728,0.8333333135,3446767631,3645002183,0.0141,147.6601,175.8183,4.3858,1,8.584
61,600448.XSHG,600448,华纺股份,XSHG,2015-04-08,8.63,8.63,8.63,8.63,8.2,8.42,23592906,197821041,8889,0.0591,0.8333333135,3362894954,3556305722,-0.0243,144.067,171.54,4.2791,1,8.385
62,600448.XSHG,600448,华纺股份,XSHG,2015-04-09,8.42,8.42,8.4,8.48,7.98,8.32,24687403,202004669,7266,0.0618,0.8333333135,3322955584,3514069312,-0.0119,142.356,169.5027,4.2283,1,8.182
63,600448.XSHG,600448,华纺股份,XSHG,2015-04-10,8.32,8.32,8.28,9.02,8.17,8.79,31160755,268390003,10635,0.078,0.8333333135,3510670623,3712580439,0.0565,150.3978,179.078,4.4671,1,8.613
64,600448.XSHG,600448,华纺股份,XSHG,2015-04-13,8.79,8.79,8.74,8.93,8.5,8.76,25864605,227261137,9738,0.0648,0.8333333135,3498688812,3699909516,-0.0034,149.8844,178.4668,4.4519,1,8.787
65,600448.XSHG,600448,华纺股份,XSHG,2015-04-14,8.76,8.76,8.74,9.45,8.63,9.11,33637071,303901183,11752,0.0842,0.8333333135,3638476607,3847736951,0.04,155.873,185.5973,4.6297,1,9.035
66,600448.XSHG,600448,华纺股份,XSHG,2015-04-15,9.11,9.11,9.0,9.1,8.41,8.7,25268510,223163544,10145,0.0633,0.8333333135,3474725190,3674567670,-0.045,148.8578,177.2444,4.4214,1,8.832
67,600448.XSHG,600448,华纺股份,XSHG,2015-04-16,8.7,8.7,8.55,8.87,8.31,8.74,18410466,159145921,6784,0.0461,0.8333333135,3490700938,3691462234,0.0046,149.5422,178.0594,4.4417,1,8.644
68,600448.XSHG,600448,华纺股份,XSHG,2015-04-17,8.74,8.74,8.81,8.97,8.6,8.62,22808604,200028676,8094,0.0571,0.8333333135,3442773694,3640778542,-0.0137,147.489,175.6146,4.3807,1,8.77
69,600448.XSHG,600448,华纺股份,XSHG,2015-04-20,8.62,8.62,8.56,8.71,8.23,8.24,23496320,199047148,9430,0.0588,0.8333333135,3291004088,3480280184,-0.0441,140.9872,167.8729,4.1876,1,8.471
70,600448.XSHG,600448,华纺股份,XSHG,2015-04-21,8.24,8.24,8.11,8.62,8.11,8.58,16362941,137970752,6008,0.041,0.8333333135,3426797946,3623883978,0.0413,146.8046,174.7997,4.3604,1,8.432
71,600448.XSHG,600448,华纺股份,XSHG,2015-04-22,8.58,8.58,8.59,8.81,8.59,8.8,20124457,175700711,7448,0.0504,0.8333333135,3514664560,3716804080,0.0256,150.5689,179.2817,4.4722,1,8.731
72,600448.XSHG,600448,华纺股份,XSHG,2015-04-23,8.8,8.8,8.96,9.19,8.73,9.02,32293650,289363364,12447,0.0809,0.8333333135,3602531174,3809724182,0.025,154.3331,183.7638,4.584,1,8.96
73,600448.XSHG,600448,华纺股份,XSHG,2015-04-24,9.02,9.02,8.93,8.98,8.7,8.89,25964269,229121924,8696,0.065,0.8333333135,3550609993,3754816849,-0.0144,152.1088,181.1153,4.5179,1,8.825
74,600448.XSHG,600448,华纺股份,XSHG,2015-04-27,8.89,8.89,9.02,9.2,8.87,9.1,32955400,297234726,11216,0.0825,0.8333333135,3634482670,3843513310,0.0236,155.7019,185.3936,4.6247,1,9.019
75,600448.XSHG,600448,华纺股份,XSHG,2015-04-28,9.1,9.1,9.12,9.47,9.0,9.43,48754769,451150085,17622,0.1221,0.8333333135,3766282591,3982893463,0.0363,161.3482,192.1167,4.7924,1,9.253
76,600448.XSHG,600448,华纺股份,XSHG,2015-04-29,9.43,9.43,9.22,9.58,9.1,9.42,27638569,257900758,10734,0.0692,0.8333333135,3762288654,3978669822,-0.0011,161.1771,191.913,4.7873,1,9.331
77,600448.XSHG,600448,华纺股份,XSHG,2015-04-30,9.42,9.42,9.39,9.5,9.03,9.05,22837815,211968046,9686,0.0572,0.8333333135,3614512985,3822395105,-0.0393,154.8464,184.375,4.5993,1,9.281
78,600448.XSHG,600448,华纺股份,XSHG,2015-05-04,9.05,9.05,8.99,9.19,8.93,9.07,15974094,145270206,6674,0.04,0.8333333135,3622500859,3830842387,0.0022,155.1886,184.7824,4.6094,1,9.094
79,600448.XSHG,600448,华纺股份,XSHG,2015-05-05,9.07,9.07,9.08,9.14,8.4,8.43,21144997,186926349,9213,0.0529,0.8333333135,3366888891,3560529363,-0.0706,144.2381,171.7438,4.2842,1,8.84
80,600448.XSHG,600448,华纺股份,XSHG,2015-05-06,8.43,8.43,8.47,8.8,8.16,8.27,20630755,175562394,8833,0.0517,0.8333333135,3302985899,3492951107,-0.019,141.5005,168.4841,4.2029,1,8.51
81,600448.XSHG,600448,华纺股份,XSHG,2015-05-07,8.27,8.27,8.27,8.36,7.89,7.97,14050628,113755267,6283,0.0352,0.8333333135,3183167789,3366241877,-0.0363,136.3675,162.3722,4.0504,1,8.096
82,600448.XSHG,600448,华纺股份,XSHG,2015-05-08,7.97,7.97,8.1,8.32,8.04,8.29,13024608,106408273,5418,0.0326,0.8333333135,3310973773,3501398389,0.0402,141.8427,168.8915,4.213,1,8.17
83,600448.XSHG,600448,华纺股份,XSHG,2015-05-11,8.29,8.29,8.38,8.81,8.32,8.74,19005425,162850286,8406,0.0476,0.8333333135,3490700938,3691462234,0.0543,149.5422,178.0594,4.4417,1,8.569
84,600448.XSHG,600448,华纺股份,XSHG,2015-05-12,8.74,8.74,8.74,9.03,8.69,8.89,26639699,237472267,11204,0.0667,0.8333333135,3550609993,3754816849,0.0172,152.1088,181.1153,4.5179,1,8.914
85,600448.XSHG,600448,华纺股份,XSHG,2015-05-13,8.89,8.89,8.97,9.0,8.74,8.99,24076556,213421395,9215,0.0603,0.8333333135,3590549363,3797053259,0.0112,153.8198,183.1526,4.5688,1,8.864
86,600448.XSHG,600448,华纺股份,XSHG,2015-05-14,8.99,8.99,9.0,9.14,8.82,8.89,15443940,137713769,6760,0.0387,0.8333333135,3550609993,3754816849,-0.0111,152.1088,181.1153,4.5179,1,8.917
87,600448.XSHG,600448,华纺股份,XSHG,2015-05-15,8.89,8.89,8.8,8.89,8.45,8.5,17895307,153825959,8404,0.0448,0.8333333135,3394846450,3590094850,-0.0439,145.4358,173.1699,4.3197,1,8.596
88,600448.XSHG,600448,华纺股份,XSHG,2015-05-18,8.5,8.5,8.46,8.61,8.35,8.59,14198967,121133010,5696,0.0356,0.8333333135,3430791883,3628107619,0.0106,146.9757,175.0034,4.3655,1,8.531
89,600448.XSHG,600448,华纺股份,XSHG,2015-05-19,8.59,8.59,8.58,8.92,8.53,8.84,21492174,187355093,8734,0.0538,0.8333333135,3530640308,3733698644,0.0291,151.2533,180.0967,4.4925,1,8.717
90,600448.XSHG,600448,华纺股份,XSHG,2015-05-20,8.84,8.84,8.88,9.3,7.96,9.07,34133293,310927820,15995,0.0855,0.8333333135,3622500859,3830842387,0.026,155.1886,184.7824,4.6094,1,9.109
91,600448.XSHG,600448,华纺股份,XSHG,2015-05-21,9.07,9.07,9.18,9.6,9.18,9.5,36479109,342676873,19026,0.0913,0.8333333135,3794240150,4012458950,0.0474,162.5459,193.5428,4.8279,1,9.394
92,600448.XSHG,600448,华纺股份,XSHG,2015-05-22,9.5,9.5,9.79,9.89,9.33,9.81,39879816,385388001,19860,0.0999,0.8333333135,3918052197,4143391821,0.0326,167.8501,199.8584,4.9855,1,9.664
93,600448.XSHG,600448,华纺股份,XSHG,2015-05-25,9.81,9.81,9.82,10.79,9.82,10.79,38757434,406681377,17720,0.097,0.8333333135,4309458023,4557308639,0.0999,184.6179,219.8239,5.4835,1,10.493
94,600448.XSHG,600448,华纺股份,XSHG,2015-05-26,10.79,10.79,11.12,11.35,10.61,11.13,47071947,519390336,23554,0.1179,0.8333333135,4445251881,4700912433,0.0315,190.4354,226.7507,5.6563,1,11.034
95,600448.XSHG,600448,华纺股份,XSHG,2015-05-27,11.13,11.13,11.0,11.0,10.6,10.8,41218207,444070636,19802,0.1032,0.8333333135,4313451960,4561532280,-0.0296,184.789,220.0276,5.4886,1,10.774
96,600448.XSHG,600448,华纺股份,XSHG,2015-05-28,10.8,10.8,10.7,11.17,9.72,9.72,40333951,425790195,21024,0.101,0.8333333135,3882106764,4105379052,-0.1,166.3101,198.0248,4.9397,1,10.557
97,600448.XSHG,600448,华纺股份,XSHG,2015-05-29,9.72,9.72,9.74,10.15,9.2,9.88,32454179,317108386,15127,0.0813,0.8333333135,3946009756,4172957308,0.0165,169.0478,201.2845,5.0211,1,9.771
98,600448.XSHG,600448,华纺股份,XSHG,2015-06-01,9.88,9.88,10.01,10.87,10.01,10.87,19973920,212891477,7252,0.05,0.8333333135,4341409519,4591097767,0.1002,185.9868,221.4537,5.5242,1,10.658
99,600448.XSHG,600448,华纺股份,XSHG,2015-06-02,10.87,10.87,11.58,11.79,10.91,11.52,51036512,583074497,24887,0.1278,0.8333333135,4601015424,4865634432,0.0598,197.1083,234.6961,5.8545,1,11.425
100,600448.XSHG,600448,华纺股份,XSHG,2015-06-03,11.52,11.52,11.4,12.67,11.3,12.67,47053721,564503878,24768,0.1178,0.8333333135,5060318179,5351353147,0.0998,216.7849,258.125,6.439,1,11.997
101,600448.XSHG,600448,华纺股份,XSHG,2015-06-04,12.67,12.67,12.57,13.86,11.84,13.31,55601055,725328750,32878,0.1392,0.8333333135,5315930147,5621666171,0.0505,227.7354,271.1636,6.7642,1,13.045
102,600448.XSHG,600448,华纺股份,XSHG,2015-06-05,13.31,13.31,13.34,14.45,13.0,13.97,48675092,664102573,28208,0.1219,0.8333333135,5579529989,5900426477,0.0496,239.0281,284.6098,7.0996,1,13.644
103,600448.XSHG,600448,华纺股份,XSHG,2015-06-08,13.97,13.97,13.87,13.88,13.18,13.37,38831905,524530474,21888,0.0972,0.8333333135,5339893769,5647008017,-0.0429,228.762,272.386,6.7947,1,13.508
104,600448.XSHG,600448,华纺股份,XSHG,2015-06-09,13.37,13.37,13.3,13.77,13.0,13.69,32599634,437716783,18475,0.0816,0.8333333135,5467699753,5782164529,0.0239,234.2372,278.9053,6.9573,1,13.427
105,600448.XSHG,600448,华纺股份,XSHG,2015-06-10,13.69,13.69,13.71,14.0,13.38,13.83,32507691,448132662,16436,0.0814,0.8333333135,5523614871,5841295503,0.0102,236.6326,281.7576,7.0285,1,13.785
106,600448.XSHG,600448,华纺股份,XSHG,2015-06-11,13.83,13.83,13.72,13.96,13.39,13.6,26000823,354273145,14506,0.0651,0.8333333135,5431754320,5744151760,-0.0166,232.6973,277.0718,6.9116,1,13.625
107,600448.XSHG,600448,华纺股份,XSHG,2015-06-12,13.6,13.6,13.62,14.96,13.62,14.96,28862806,419049474,14260,0.0723,0.8333333135,5974929752,6318566936,0.1,255.9671,304.779,7.6027,1,14.519
108,600448.XSHG,600448,华纺股份,XSHG,2015-06-15,14.96,14.96,15.49,15.64,14.7,14.99,37801147,575420273,22767,0.0946,0.8333333135,5986911563,6331237859,0.002,256.4804,305.3901,7.618,1,15.222
109,600448.XSHG,600448,华纺股份,XSHG,2015-06-16,14.99,14.99,14.85,14.87,13.5,13.79,30306351,426501609,20622,0.0759,0.8333333135,5507639123,5824400939,-0.0801,235.9482,280.9426,7.0081,1,14.073
110,600448.XSHG,600448,华纺股份,XSHG,2015-06-17,13.79,13.79,13.75,14.21,12.81,14.03,23255036,315799455,15727,0.0582,0.8333333135,5603493611,5925768323,0.0174,240.0547,285.8321,7.1301,1,13.58
111,600448.XSHG,600448,华纺股份,XSHG,2015-06-18,14.03,14.03,13.96,15.43,13.8,14.26,29376135,433382028,19243,0.0736,0.8333333135,5695354162,6022912066,0.0164,243.99,290.5179,7.247,1,14.753
112,600448.XSHG,600448,华纺股份,XSHG,2015-06-19,14.26,14.26,13.3,14.55,13.18,13.5,24854148,346234527,15741,0.0622,0.8333333135,5391814950,5701915350,-0.0533,230.9863,275.0345,6.8608,1,13.931
113,600448.XSHG,600448,华纺股份,XSHG,2015-06-23,13.5,13.5,13.5,14.85,13.1,14.85,34884083,489639894,21254,0.0873,0.8333333135,5930996445,6272106885,0.1,254.0849,302.5379,7.5468,1,14.036
114,600448.XSHG,600448,华纺股份,XSHG,2015-06-24,14.85,14.85,15.01,16.3,14.65,16.02,55100092,854897289,32413,0.138,0.8333333135,6398287074,6766272882,0.0788,274.1038,326.3743,8.1414,1,15.515
115,600448.XSHG,600448,华纺股份,XSHG,2015-06-25,16.02,16.02,15.67,16.7,14.57,15.19,48184792,763131638,32818,0.1206,0.8333333135,6066790303,6415710679,-0.0518,259.9024,309.4647,7.7196,1,15.838
116,600448.XSHG,600448,华纺股份,XSHG,2015-06-26,15.19,15.19,14.47,14.8,13.67,13.67,27800347,390509051,17287,0.0696,0.8333333135,5459711879,5773717247,-0.1001,233.895,278.4979,6.9472,1,14.047
117,600448.XSHG,600448,华纺股份,XSHG,2015-06-29,13.67,13.67,14.16,14.25,12.3,12.3,29491605,379786286,16633,0.0738,0.8333333135,4912542510,5195078430,-0.1002,210.4542,250.587,6.2509,1,12.878
118,600448.XSHG,600448,华纺股份,XSHG,2015-06-30,12.3,12.3,11.8,12.93,11.07,12.38,35389339,419483328,21585,0.0886,0.8333333135,4944494006,5228867558,0.0065,264.5455,273.5828,6.2585,1,11.853
119,600448.XSHG,600448,华纺股份,XSHG,2015-07-01,12.38,12.38,12.29,12.29,11.14,11.14,27807685,324990504,18309,0.0696,0.8333333135,4449245818,4705136074,-0.1002,238.0482,246.1803,5.6316,1,11.687
