,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
43,600519.XSHG,600519,贵州茅台,XSHG,2015-03-12,191.98,191.98,193.0,195.99,191.4,192.75,3849640,747203168,12564,0.0034,0.8369304538,220120114500,220120114500,0.004,14.3403,14.3403,4.1198,1,194.097
44,600519.XSHG,600519,贵州茅台,XSHG,2015-03-13,192.75,192.75,192.7,193.9,188.58,189.91,2547927,486997365,9305,0.0022,0.8369304538,216876840180,216876840180,-0.0147,14.129,14.129,4.0591,1,191.135
45,600519.XSHG,600519,贵州茅台,XSHG,2015-03-16,189.91,189.91,190.06,194.5,187.01,193.76,3116097,597313674,11342,0.0027,0.8369304538,221273532480,221273532480,0.0203,14.4154,14.4154,4.1413,1,191.686
46,600519.XSHG,600519,贵州茅台,XSHG,2015-03-17,193.76,193.76,194.99,198.69,194.89,196.77,4590408,903712736,15582,0.004,0.8369304538,224710946460,224710946460,0.0155,14.6393,14.6393,4.2057,1,196.87
47,600519.XSHG,600519,贵州茅台,XSHG,2015-03-18,196.77,196.77,196.8,199.99,195.52,199.45,3930446,778884998,11721,0.0034,0.8369304538,227771501100,227771501100,0.0136,14.8387,14.8387,4.263,1,198.167
48,600519.XSHG,600519,贵州茅台,XSHG,2015-03-19,199.45,199.45,198.54,198.99,194.06,195.28,3353977,658535489,12253,0.0029,0.8369304538,223009369440,223009369440,-0.0209,14.5285,14.5285,4.1738,1,196.345
49,600519.XSHG,600519,贵州茅台,XSHG,2015-03-20,195.28,195.28,194.2,194.99,190.88,193.15,5137371,991294900,15445,0.0045,0.8369304538,220576913700,220576913700,-0.0109,14.37,14.37,4.1283,1,192.958
50,600519.XSHG,600519,贵州茅台,XSHG,2015-03-23,193.15,193.15,194.67,196.75,193.2,195.08,4097901,799009923,13016,0.0036,0.8369304538,222780969840,222780969840,0.01,14.5136,14.5136,4.1696,1,194.98
51,600519.XSHG,600519,贵州茅台,XSHG,2015-03-24,195.08,195.08,195.3,197.44,192.1,195.69,6007944,1172628507,20204,0.0053,0.8369304538,223477588620,223477588620,0.0031,14.559,14.559,4.1826,1,195.18
52,600519.XSHG,600519,贵州茅台,XSHG,2015-03-25,195.69,195.69,193.0,195.1,192.06,192.78,4224030,815963246,14888,0.0037,0.8369304538,220154374440,220154374440,-0.0149,14.3425,14.3425,4.1204,1,193.172
53,600519.XSHG,600519,贵州茅台,XSHG,2015-03-26,192.78,192.78,193.55,199.9,192.0,198.56,6710525,1315872110,18470,0.0059,0.8369304538,226755122880,226755122880,0.03,14.7725,14.7725,4.2439,1,196.091
54,600519.XSHG,600519,贵州茅台,XSHG,2015-03-27,198.56,198.56,198.0,198.56,192.95,194.55,4014459,784086654,14601,0.0035,0.8369304538,222175710900,222175710900,-0.0202,14.4742,14.4742,4.1582,1,195.316
55,600519.XSHG,600519,贵州茅台,XSHG,2015-03-30,194.55,194.55,194.68,198.95,193.1,196.77,6345139,1237889229,16937,0.0056,0.8369304538,224710946460,224710946460,0.0114,14.6393,14.6393,4.2057,1,195.093
56,600519.XSHG,600519,贵州茅台,XSHG,2015-03-31,196.77,196.77,196.68,200.77,194.02,195.96,8813097,1746870227,21249,0.0077,0.8369304538,223785928080,223785928080,-0.0041,13.9732,12.8174,3.8727,1,198.213
57,600519.XSHG,600519,贵州茅台,XSHG,2015-04-01,195.96,195.96,196.03,197.56,194.48,195.34,7687523,1504959693,15172,0.0067,0.8369304538,223077889320,223077889320,-0.0032,13.929,12.7768,3.8604,1,195.767
58,600519.XSHG,600519,贵州茅台,XSHG,2015-04-02,195.34,195.34,195.96,197.6,192.88,194.58,6298161,1228604478,18053,0.0055,0.8369304538,222209970840,222209970840,-0.0039,13.8748,12.7271,3.8454,1,195.074
59,600519.XSHG,600519,贵州茅台,XSHG,2015-04-03,194.58,194.58,194.0,197.01,192.78,196.81,5121088,996536046,12694,0.0045,0.8369304538,224756626380,224756626380,0.0115,14.0339,12.8729,3.8895,1,194.595
60,600519.XSHG,600519,贵州茅台,XSHG,2015-04-07,196.81,196.81,196.85,201.08,195.8,200.67,5982433,1189027078,16382,0.0052,0.8369304538,229164738660,229164738660,0.0196,14.3091,13.1254,3.9658,1,198.753
61,600519.XSHG,600519,贵州茅台,XSHG,2015-04-08,200.67,200.67,202.5,210.68,201.59,204.5,13585716,2798381803,24832,0.0119,0.8369304538,233538591000,233538591000,0.0191,14.5822,13.3759,4.0415,1,205.98
62,600519.XSHG,600519,贵州茅台,XSHG,2015-04-09,204.5,204.5,204.48,205.88,199.05,200.0,6239973,1255308054,19125,0.0055,0.8369304538,228399600000,228399600000,-0.022,14.2613,13.0816,3.9525,1,201.172
63,600519.XSHG,600519,贵州茅台,XSHG,2015-04-10,200.0,200.0,199.99,202.99,199.61,200.22,10201946,2048914304,16800,0.0089,0.8369304538,228650839560,228650839560,0.0011,14.277,13.096,3.9569,1,200.836
64,600519.XSHG,600519,贵州茅台,XSHG,2015-04-13,200.22,200.22,201.55,204.49,198.94,203.9,9135609,1840018389,19589,0.008,0.8369304538,232853392200,232853392200,0.0184,14.5394,13.3367,4.0296,1,201.412
65,600519.XSHG,600519,贵州茅台,XSHG,2015-04-14,203.9,203.9,204.0,209.28,203.96,206.0,8190313,1691094329,17922,0.0072,0.8369304538,235251588000,235251588000,0.0103,14.6892,13.474,4.0711,1,206.475
66,600519.XSHG,600519,贵州茅台,XSHG,2015-04-15,206.0,206.0,209.1,209.78,204.16,205.7,5500520,1135635917,17465,0.0048,0.8369304538,234908988600,234908988600,-0.0015,14.6678,13.4544,4.0652,1,206.46
67,600519.XSHG,600519,贵州茅台,XSHG,2015-04-16,205.7,205.7,208.55,226.27,207.83,226.27,8601417,1877332299,18263,0.0075,0.8369304538,258399887460,258399887460,0.1,16.1345,14.7999,4.4717,1,218.258
68,600519.XSHG,600519,贵州茅台,XSHG,2015-04-17,226.27,226.27,238.9,248.7,228.28,232.56,19209491,4577503916,36240,0.0168,0.8369304538,265583054880,265583054880,0.0278,16.5831,15.2113,4.596,1,238.294
69,600519.XSHG,600519,贵州茅台,XSHG,2015-04-20,232.56,232.56,230.0,245.7,229.0,234.03,13058871,3118764548,26493,0.0114,0.8369304538,267261791940,267261791940,0.0063,16.6879,15.3074,4.6251,1,238.823
70,600519.XSHG,600519,贵州茅台,XSHG,2015-04-21,234.03,234.03,240.0,257.43,240.0,257.43,12240188,3039243960,18997,0.0107,0.8369304538,293984545140,293984545140,0.1,18.3565,16.838,5.0875,1,248.3
71,600519.XSHG,600519,贵州茅台,XSHG,2015-04-22,257.43,257.43,268.8,269.0,257.11,263.89,13463506,3543576711,33994,0.0118,0.8369304538,301361852220,301361852220,0.0251,18.8171,17.2605,5.2152,1,263.199
72,600519.XSHG,600519,贵州茅台,XSHG,2015-04-23,263.89,263.89,264.0,264.17,252.98,256.04,8603012,2214737651,26325,0.0075,0.8369304538,292397167920,292397167920,-0.0297,18.2573,16.7471,5.06,1,257.437
73,600519.XSHG,600519,贵州茅台,XSHG,2015-04-24,256.04,256.04,251.88,259.68,245.01,258.49,10053123,2547399865,26946,0.0088,0.8369304538,295195063020,295195063020,0.0096,18.432,16.9073,5.1085,1,253.394
74,600519.XSHG,600519,贵州茅台,XSHG,2015-04-27,258.49,258.49,257.58,267.8,252.99,255.79,7897335,2050832438,22676,0.0069,0.8369304538,292111668420,292111668420,-0.0104,18.2395,16.7307,5.0551,1,259.687
75,600519.XSHG,600519,贵州茅台,XSHG,2015-04-28,255.79,255.79,254.0,258.6,247.05,247.89,8729177,2187970737,25679,0.0076,0.8369304538,283089884220,283089884220,-0.0309,17.6762,16.214,4.899,1,250.65
76,600519.XSHG,600519,贵州茅台,XSHG,2015-04-29,247.89,247.89,246.1,253.0,246.1,249.78,5930057,1477767688,21914,0.0052,0.8369304538,285248260440,285248260440,0.0076,17.811,16.3376,4.9363,1,249.2
77,600519.XSHG,600519,贵州茅台,XSHG,2015-04-30,249.78,249.78,251.15,254.9,247.75,252.23,6406407,1610938043,18613,0.0056,0.8369304538,288046155540,288046155540,0.0098,17.9857,16.4979,4.9847,1,251.457
78,600519.XSHG,600519,贵州茅台,XSHG,2015-05-04,252.23,252.23,252.66,259.0,250.02,254.97,5473902,1398337296,13724,0.0048,0.8369304538,291175230060,291175230060,0.0109,18.181,16.6771,5.0389,1,255.455
79,600519.XSHG,600519,贵州茅台,XSHG,2015-05-05,254.97,254.97,252.0,252.0,239.88,240.95,7370003,1801146749,22278,0.0065,0.8369304538,275164418100,275164418100,-0.055,17.1813,15.7601,4.7618,1,244.389
80,600519.XSHG,600519,贵州茅台,XSHG,2015-05-06,240.95,240.95,243.98,246.99,240.01,242.68,6032432,1472597539,17414,0.0053,0.8369304538,277140074640,277140074640,0.0072,17.3047,15.8732,4.796,1,244.113
81,600519.XSHG,600519,贵州茅台,XSHG,2015-05-07,242.68,242.68,245.0,251.88,242.56,244.93,6810290,1693825898,19318,0.006,0.8369304538,279709570140,279709570140,0.0093,17.4651,16.0204,4.8405,1,248.716
82,600519.XSHG,600519,贵州茅台,XSHG,2015-05-08,244.93,244.93,246.12,254.88,245.9,254.17,5780559,1447670266,17022,0.0051,0.8369304538,290261631660,290261631660,0.0377,18.124,16.6248,5.0231,1,250.438
83,600519.XSHG,600519,贵州茅台,XSHG,2015-05-11,254.17,254.17,251.5,257.99,250.0,257.44,6134570,1552417973,18868,0.0054,0.8369304538,293995965120,293995965120,0.0129,18.3572,16.8386,5.0877,1,253.061
84,600519.XSHG,600519,贵州茅台,XSHG,2015-05-12,257.44,257.44,257.2,257.2,252.0,254.42,4703129,1193035140,16160,0.0041,0.8369304538,290547131160,290547131160,-0.0117,18.1418,16.6411,5.028,1,253.668
85,600519.XSHG,600519,贵州茅台,XSHG,2015-05-13,254.42,254.42,253.8,262.97,252.5,256.4,5891341,1520374556,16246,0.0052,0.8369304538,292808287200,292808287200,0.0078,18.283,16.7706,5.0672,1,258.069
86,600519.XSHG,600519,贵州茅台,XSHG,2015-05-14,256.4,256.4,256.25,259.5,251.22,251.41,4185329,1062504725,14212,0.0037,0.8369304538,287109717180,287109717180,-0.0195,17.9272,16.4442,4.9685,1,253.864
87,600519.XSHG,600519,贵州茅台,XSHG,2015-05-15,251.41,251.41,251.41,253.49,241.61,245.17,5418507,1333031173,17360,0.0047,0.8369304538,279983649660,279983649660,-0.0248,17.4822,16.0361,4.8452,1,246.014
88,600519.XSHG,600519,贵州茅台,XSHG,2015-05-18,245.17,245.17,245.0,245.0,240.1,241.14,3536324,856505079,11271,0.0031,0.8369304538,275381397720,275381397720,-0.0164,17.1949,15.7725,4.7656,1,242.202
89,600519.XSHG,600519,贵州茅台,XSHG,2015-05-19,241.14,241.14,241.05,250.22,240.2,250.04,4763777,1174434448,15899,0.0042,0.8369304538,285545179920,285545179920,0.0369,17.8295,16.3546,4.9415,1,246.534
90,600519.XSHG,600519,贵州茅台,XSHG,2015-05-20,250.04,250.04,252.0,260.0,249.3,253.95,6377150,1631009463,21638,0.0056,0.8369304538,290010392100,290010392100,0.0156,18.1083,16.6104,5.0187,1,255.758
91,600519.XSHG,600519,贵州茅台,XSHG,2015-05-21,253.95,253.95,256.0,261.3,254.01,258.59,4766913,1230234942,15923,0.0042,0.8369304538,295309262820,295309262820,0.0183,18.4392,16.9139,5.1104,1,258.078
92,600519.XSHG,600519,贵州茅台,XSHG,2015-05-22,258.59,258.59,259.68,276.8,259.59,275.86,6664906,1779754347,19807,0.0058,0.8369304538,315031568280,315031568280,0.0668,19.6706,18.0435,5.4517,1,267.034
93,600519.XSHG,600519,贵州茅台,XSHG,2015-05-25,275.86,275.86,270.0,288.49,269.0,286.83,6747362,1868570180,16325,0.0059,0.8369304538,327559286340,327559286340,0.0398,20.4529,18.761,5.6685,1,276.933
94,600519.XSHG,600519,贵州茅台,XSHG,2015-05-26,286.83,286.83,286.6,290.0,283.96,285.54,6091468,1746031124,15290,0.0053,0.8369304538,326086108920,326086108920,-0.0045,20.3609,18.6766,5.643,1,286.636
95,600519.XSHG,600519,贵州茅台,XSHG,2015-05-27,285.54,285.54,285.52,289.32,273.0,276.9,4693479,1309259999,16237,0.0041,0.8369304538,316219246200,316219246200,-0.0303,19.7448,18.1115,5.4723,1,278.953
96,600519.XSHG,600519,贵州茅台,XSHG,2015-05-28,276.9,276.9,275.25,281.0,260.1,261.11,6088499,1650995554,20083,0.0053,0.8369304538,298187097780,298187097780,-0.057,18.6189,17.0787,5.1602,1,271.166
97,600519.XSHG,600519,贵州茅台,XSHG,2015-05-29,261.11,261.11,260.01,269.0,259.89,263.83,5778309,1531805542,18370,0.0051,0.8369304538,301293332340,301293332340,0.0104,18.8128,17.2566,5.214,1,265.096
98,600519.XSHG,600519,贵州茅台,XSHG,2015-06-01,263.83,263.83,263.94,272.98,259.8,271.46,6581670,1747123649,17830,0.0058,0.8369304538,310006777080,310006777080,0.0289,19.3569,17.7557,5.3648,1,265.453
99,600519.XSHG,600519,贵州茅台,XSHG,2015-06-02,271.46,271.46,270.5,270.5,260.66,266.62,6463560,1708951665,20338,0.0057,0.8369304538,304479506760,304479506760,-0.0178,19.0118,17.4391,5.2691,1,264.398
100,600519.XSHG,600519,贵州茅台,XSHG,2015-06-03,266.62,266.62,265.18,266.62,260.01,262.79,4642403,1218378716,15605,0.0041,0.8369304538,300105654420,300105654420,-0.0144,18.7387,17.1886,5.1934,1,262.446
101,600519.XSHG,600519,贵州茅台,XSHG,2015-06-04,262.79,262.79,262.98,265.0,240.0,258.21,9236273,2332785391,25934,0.0081,0.8369304538,294875303580,294875303580,-0.0174,18.4121,16.889,5.1029,1,252.568
102,600519.XSHG,600519,贵州茅台,XSHG,2015-06-05,258.21,258.21,258.11,262.1,246.0,253.84,8573823,2188974566,27353,0.0075,0.8369304538,289884772320,289884772320,-0.0169,18.1005,16.6032,5.0166,1,255.309
103,600519.XSHG,600519,贵州茅台,XSHG,2015-06-08,253.84,253.84,251.51,267.54,249.8,264.64,9600797,2462736702,31329,0.0084,0.8369304538,302218350720,302218350720,0.0425,18.8706,17.3096,5.23,1,256.514
104,600519.XSHG,600519,贵州茅台,XSHG,2015-06-09,264.64,264.64,265.0,269.8,256.5,259.03,7785186,2045525401,23708,0.0068,0.8369304538,295811741940,295811741940,-0.0212,18.4705,16.9426,5.1191,1,262.746
105,600519.XSHG,600519,贵州茅台,XSHG,2015-06-10,259.03,259.03,255.64,266.88,253.8,261.05,8046208,2096832880,24428,0.007,0.8369304538,298118577900,298118577900,0.0078,18.6146,17.0748,5.159,1,260.599
106,600519.XSHG,600519,贵州茅台,XSHG,2015-06-11,261.05,261.05,260.0,264.5,257.77,260.06,5295454,1378413758,16534,0.0046,0.8369304538,296987999880,296987999880,-0.0038,18.544,17.01,5.1395,1,260.301
107,600519.XSHG,600519,贵州茅台,XSHG,2015-06-12,260.06,260.06,262.12,273.0,261.0,266.0,9090952,2438986511,27402,0.008,0.8369304538,303771468000,303771468000,0.0228,18.9676,17.3985,5.2569,1,268.287
108,600519.XSHG,600519,贵州茅台,XSHG,2015-06-15,266.0,266.0,266.98,272.0,260.08,260.89,10001422,2664672586,31340,0.0088,0.8369304538,297935858220,297935858220,-0.0192,18.6032,17.0643,5.1559,1,266.429
109,600519.XSHG,600519,贵州茅台,XSHG,2015-06-16,260.89,260.89,259.0,265.8,252.5,253.95,6930384,1789696036,23615,0.0061,0.8369304538,290010392100,290010392100,-0.0266,18.1083,16.6104,5.0187,1,258.239
110,600519.XSHG,600519,贵州茅台,XSHG,2015-06-17,253.95,253.95,253.96,257.76,249.0,255.09,5838881,1478407037,21868,0.0051,0.8369304538,291312269820,291312269820,0.0045,18.1896,16.6849,5.0413,1,253.2
111,600519.XSHG,600519,贵州茅台,XSHG,2015-06-18,255.09,255.09,253.02,254.8,240.6,243.97,6150650,1530836127,21913,0.0054,0.8369304538,278613252060,278613252060,-0.0436,17.3967,15.9576,4.8215,1,248.89
112,600519.XSHG,600519,贵州茅台,XSHG,2015-06-19,243.97,243.97,245.87,248.49,234.02,235.31,6760866,1646002769,21317,0.0059,0.8369304538,268723549380,268723549380,-0.0355,16.7792,15.3912,4.6504,1,243.46
113,600519.XSHG,600519,贵州茅台,XSHG,2015-06-23,235.31,235.31,239.8,255.85,234.13,252.25,8124734,1989068141,28126,0.0071,0.8369304538,288068995500,288068995500,0.072,17.9871,16.4992,4.9851,1,244.816
114,600519.XSHG,600519,贵州茅台,XSHG,2015-06-24,252.25,252.25,250.0,265.2,247.65,261.21,9570694,2463553858,26528,0.0084,0.8369304538,298301297580,298301297580,0.0355,18.626,17.0852,5.1622,1,257.406
115,600519.XSHG,600519,贵州茅台,XSHG,2015-06-25,261.21,261.21,261.5,262.03,250.21,251.79,6652166,1707385606,21374,0.0058,0.8369304538,287543676420,287543676420,-0.0361,17.9543,16.4691,4.976,1,256.666
116,600519.XSHG,600519,贵州茅台,XSHG,2015-06-26,251.79,251.79,250.02,255.75,235.3,242.45,9933201,2451381599,29410,0.0087,0.8369304538,276877415100,276877415100,-0.0371,17.2883,15.8582,4.7915,1,246.787
117,600519.XSHG,600519,贵州茅台,XSHG,2015-06-29,242.45,242.45,248.37,256.5,227.8,246.64,16507167,4057069903,40055,0.0145,0.8369304538,281662386720,281662386720,0.0173,17.5871,16.1322,4.8743,1,245.776
