,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
29,600552.XSHG,600552,方兴科技,XSHG,2015-02-13,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
30,600552.XSHG,600552,方兴科技,XSHG,2015-02-16,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
31,600552.XSHG,600552,方兴科技,XSHG,2015-02-17,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
32,600552.XSHG,600552,方兴科技,XSHG,2015-02-25,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
33,600552.XSHG,600552,方兴科技,XSHG,2015-02-26,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
34,600552.XSHG,600552,方兴科技,XSHG,2015-02-27,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
35,600552.XSHG,600552,方兴科技,XSHG,2015-03-02,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
36,600552.XSHG,600552,方兴科技,XSHG,2015-03-03,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
37,600552.XSHG,600552,方兴科技,XSHG,2015-03-04,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
38,600552.XSHG,600552,方兴科技,XSHG,2015-03-05,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
39,600552.XSHG,600552,方兴科技,XSHG,2015-03-06,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
40,600552.XSHG,600552,方兴科技,XSHG,2015-03-09,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
41,600552.XSHG,600552,方兴科技,XSHG,2015-03-10,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
42,600552.XSHG,600552,方兴科技,XSHG,2015-03-11,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
43,600552.XSHG,600552,方兴科技,XSHG,2015-03-12,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
44,600552.XSHG,600552,方兴科技,XSHG,2015-03-13,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
45,600552.XSHG,600552,方兴科技,XSHG,2015-03-16,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
46,600552.XSHG,600552,方兴科技,XSHG,2015-03-17,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
47,600552.XSHG,600552,方兴科技,XSHG,2015-03-18,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
48,600552.XSHG,600552,方兴科技,XSHG,2015-03-19,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
49,600552.XSHG,600552,方兴科技,XSHG,2015-03-20,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
50,600552.XSHG,600552,方兴科技,XSHG,2015-03-23,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
51,600552.XSHG,600552,方兴科技,XSHG,2015-03-24,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
52,600552.XSHG,600552,方兴科技,XSHG,2015-03-25,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
53,600552.XSHG,600552,方兴科技,XSHG,2015-03-26,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
54,600552.XSHG,600552,方兴科技,XSHG,2015-03-27,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
55,600552.XSHG,600552,方兴科技,XSHG,2015-03-30,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,62.258,62.258,3.9913,0,0.0
56,600552.XSHG,600552,方兴科技,XSHG,2015-03-31,19.01,19.01,0.0,0.0,0.0,19.01,0,0,0,0.0,0.4898451269,6505970994,6824489247,0.0,61.9921,70.8358,3.9367,0,0.0
57,600552.XSHG,600552,方兴科技,XSHG,2015-04-01,19.01,19.01,20.91,20.91,20.91,20.91,17486,365632,38,0.0001,0.4898451269,7156225854,7506579177,0.0999,68.1881,77.9156,4.3302,1,20.91
58,600552.XSHG,600552,方兴科技,XSHG,2015-04-02,20.91,20.91,23.0,23.0,23.0,23.0,26109,600507,43,0.0001,0.4898451269,7871506200,8256878100,0.1,75.0037,85.7035,4.763,1,23.0
59,600552.XSHG,600552,方兴科技,XSHG,2015-04-03,23.0,23.0,25.3,25.3,25.3,25.3,138840,3512652,62,0.0004,0.4898451269,8658656820,9082565910,0.1,82.504,94.2738,5.2393,1,25.3
60,600552.XSHG,600552,方兴科技,XSHG,2015-04-07,25.3,25.3,27.83,27.83,25.3,27.83,52267081,1409344644,17519,0.1527,0.4898451269,9524522502,9990822501,0.1,90.7544,103.7012,5.7633,1,26.964
61,600552.XSHG,600552,方兴科技,XSHG,2015-04-08,27.83,27.83,26.9,28.4,26.28,27.54,20126557,554800801,13813,0.0588,0.4898451269,9425273076,9886714038,-0.0104,89.8087,102.6206,5.7032,1,27.566
62,600552.XSHG,600552,方兴科技,XSHG,2015-04-09,27.54,27.54,27.54,27.77,25.56,27.23,12684675,340258219,9075,0.0371,0.4898451269,9319178862,9775425681,-0.0113,88.7978,101.4655,5.639,1,26.824
63,600552.XSHG,600552,方兴科技,XSHG,2015-04-10,27.23,27.23,27.38,28.6,26.88,27.76,12690633,353149384,8794,0.0371,0.4898451269,9500565744,9965692872,0.0195,90.5261,103.4404,5.7488,1,27.828
64,600552.XSHG,600552,方兴科技,XSHG,2015-04-13,27.76,27.76,27.99,28.5,27.21,27.76,11470885,318156587,7255,0.0335,0.4898451269,9500565744,9965692872,0.0,90.5261,103.4404,5.7488,1,27.736
65,600552.XSHG,600552,方兴科技,XSHG,2015-04-14,27.76,27.76,27.69,27.69,26.58,26.66,11080557,299243677,6837,0.0324,0.4898451269,9124102404,9570798702,-0.0396,86.939,99.3415,5.521,1,27.006
66,600552.XSHG,600552,方兴科技,XSHG,2015-04-15,26.66,26.66,26.45,26.6,25.36,25.59,10284188,266473482,5801,0.03,0.4898451269,8757906246,9186674373,-0.0401,83.4497,95.3544,5.2994,1,25.911
67,600552.XSHG,600552,方兴科技,XSHG,2015-04-16,25.59,25.59,25.69,26.34,23.93,25.72,6720717,171129323,3886,0.0196,0.4898451269,8802397368,9233343684,0.0051,83.8736,95.8388,5.3263,1,25.463
68,600552.XSHG,600552,方兴科技,XSHG,2015-04-17,25.72,25.72,25.86,27.5,25.72,27.1,11984146,320938949,6332,0.035,0.4898451269,9274687740,9728756370,0.0537,88.3739,100.9811,5.6121,1,26.78
69,600552.XSHG,600552,方兴科技,XSHG,2015-04-20,27.1,27.1,26.77,27.45,25.0,25.76,10926942,286955968,6226,0.0319,0.4898451269,8816086944,9247703472,-0.0494,84.0041,95.9879,5.3346,1,26.261
70,600552.XSHG,600552,方兴科技,XSHG,2015-04-21,25.76,25.76,25.41,26.3,25.36,26.11,7695542,199751224,3409,0.0225,0.4898451269,8935870734,9373351617,0.0136,85.1454,97.2921,5.4071,1,25.957
71,600552.XSHG,600552,方兴科技,XSHG,2015-04-22,26.11,26.11,26.11,27.65,25.9,27.23,10125590,274043914,5105,0.0296,0.4898451269,9319178862,9775425681,0.0429,88.7978,101.4655,5.639,1,27.064
72,600552.XSHG,600552,方兴科技,XSHG,2015-04-23,27.23,27.23,27.25,27.45,26.71,27.25,8349083,226034308,4846,0.0244,0.4898451269,9326023650,9782605575,0.0007,88.863,101.54,5.6431,1,27.073
73,600552.XSHG,600552,方兴科技,XSHG,2015-04-24,27.25,27.25,26.99,27.19,26.0,26.86,7252866,192984849,4163,0.0212,0.4898451269,9192550284,9642597642,-0.0143,87.5912,100.0868,5.5624,1,26.608
74,600552.XSHG,600552,方兴科技,XSHG,2015-04-27,26.86,26.86,26.84,26.86,25.89,26.07,11185147,294107449,5223,0.0327,0.4898451269,8922181158,9358991829,-0.0294,85.015,97.143,5.3988,1,26.294
75,600552.XSHG,600552,方兴科技,XSHG,2015-04-28,26.07,26.07,26.0,26.57,24.6,24.79,7099672,180223789,4658,0.0207,0.4898451269,8484114726,8899478613,-0.0491,80.8409,92.3734,5.1337,1,25.385
76,600552.XSHG,600552,方兴科技,XSHG,2015-04-29,24.79,24.79,24.77,26.05,24.45,26.02,7611052,193054478,4176,0.0222,0.4898451269,8905069188,9341042094,0.0496,84.852,96.9567,5.3884,1,25.365
77,600552.XSHG,600552,方兴科技,XSHG,2015-04-30,26.02,26.02,25.98,27.02,25.35,26.29,8565370,224811106,4707,0.025,0.4898451269,8997473826,9437970663,0.0104,85.7324,97.9628,5.4443,1,26.247
78,600552.XSHG,600552,方兴科技,XSHG,2015-05-04,26.29,26.29,26.18,27.1,25.88,26.88,5983615,159755280,3630,0.0175,0.4898451269,9199395072,9649777536,0.0224,87.6564,100.1613,5.5665,1,26.699
79,600552.XSHG,600552,方兴科技,XSHG,2015-05-05,26.88,26.88,26.68,27.29,26.2,26.79,5985886,160008234,3642,0.0175,0.4898451269,9168593526,9617468013,-0.0033,87.3629,99.8259,5.5479,1,26.731
80,600552.XSHG,600552,方兴科技,XSHG,2015-05-06,26.79,26.79,27.71,28.31,26.83,27.9,13739422,379184170,7361,0.0401,0.4898451269,9548479260,10015952130,0.0414,90.9827,103.962,5.7778,1,27.598
81,600552.XSHG,600552,方兴科技,XSHG,2015-05-07,27.9,27.9,27.63,28.37,27.32,28.31,9450308,265509793,5954,0.0276,0.4898451269,9688797414,10163139957,0.0147,92.3197,105.4898,5.8627,1,28.095
82,600552.XSHG,600552,方兴科技,XSHG,2015-05-08,28.31,28.31,28.88,30.9,28.31,30.9,12741612,372930446,8602,0.0372,0.4898451269,10575197460,11092936230,0.0915,100.7658,115.1408,6.399,1,29.269
83,600552.XSHG,600552,方兴科技,XSHG,2015-05-11,30.9,30.9,31.7,32.98,30.9,32.04,12668693,408891562,8696,0.037,0.4898451269,10965350376,11502190188,0.0369,104.4833,119.3887,6.6351,1,32.276
84,600552.XSHG,600552,方兴科技,XSHG,2015-05-12,32.04,32.04,32.55,32.6,30.89,31.91,9081339,287243477,6426,0.0265,0.4898451269,10920859254,11455520877,-0.0041,104.0594,118.9043,6.6082,1,31.63
85,600552.XSHG,600552,方兴科技,XSHG,2015-05-13,31.91,31.91,31.58,32.29,30.96,31.45,7776226,246073346,4883,0.0227,0.4898451269,10763429130,11290383315,-0.0144,102.5593,117.1902,6.5129,1,31.644
86,600552.XSHG,600552,方兴科技,XSHG,2015-05-14,31.45,31.45,31.3,32.1,30.91,31.64,5768228,182321810,3563,0.0169,0.4898451269,10828454616,11358592308,0.006,103.1789,117.8982,6.5523,1,31.608
87,600552.XSHG,600552,方兴科技,XSHG,2015-05-15,31.64,31.64,31.62,32.58,31.0,31.95,9534087,304438281,4859,0.0279,0.4898451269,10934548830,11469880665,0.0098,104.1899,119.0533,6.6165,1,31.932
88,600552.XSHG,600552,方兴科技,XSHG,2015-05-18,31.95,31.95,33.55,35.15,32.45,35.13,12543798,429432846,7351,0.0367,0.4898451269,12022870122,12611483811,0.0995,114.5599,130.9028,7.275,1,34.235
89,600552.XSHG,600552,方兴科技,XSHG,2015-05-19,35.13,35.13,35.5,36.8,34.12,36.44,12978474,461496062,7317,0.0379,0.4898451269,12471203736,13081766868,0.0373,118.8319,135.7841,7.5463,1,35.559
90,600552.XSHG,600552,方兴科技,XSHG,2015-05-20,36.44,36.44,36.77,38.2,35.48,36.1,12645334,461610690,9331,0.0369,0.4898451269,12354842340,12959708670,-0.0093,117.7231,134.5172,7.4759,1,36.504
91,600552.XSHG,600552,方兴科技,XSHG,2015-05-21,36.1,36.1,35.5,36.0,34.4,35.12,16029735,559117336,10028,0.0468,0.4898451269,12019447728,12607893864,-0.0271,114.5273,130.8655,7.2729,1,34.88
92,600552.XSHG,600552,方兴科技,XSHG,2015-05-22,35.12,35.12,35.12,35.74,34.5,34.74,9110950,318219351,6861,0.0266,0.4898451269,11889396756,12471475878,-0.0108,113.2881,129.4495,7.1942,1,34.927
93,600552.XSHG,600552,方兴科技,XSHG,2015-05-25,34.74,34.74,34.8,36.0,34.28,35.75,9345414,330832362,7467,0.0273,0.4898451269,12235058550,12834060525,0.0291,116.5818,133.213,7.4034,1,35.401
94,600552.XSHG,600552,方兴科技,XSHG,2015-05-26,35.75,35.75,35.76,38.18,35.75,37.59,9175197,342063816,7105,0.0268,0.4898451269,12864779046,13494610773,0.0515,122.5821,140.0693,7.7844,1,37.281
95,600552.XSHG,600552,方兴科技,XSHG,2015-05-27,37.59,37.59,37.18,37.98,35.98,36.39,7951448,292237428,7072,0.0232,0.4898451269,12454091766,13063817133,-0.0319,118.6688,135.5978,7.5359,1,36.753
96,600552.XSHG,600552,方兴科技,XSHG,2015-05-28,36.39,36.39,36.36,37.71,34.19,34.3,11467919,414040956,10289,0.0335,0.4898451269,11738811420,12313518210,-0.0574,111.8533,127.81,7.1031,1,36.104
97,600552.XSHG,600552,方兴科技,XSHG,2015-05-29,34.3,34.3,34.3,35.2,32.8,34.58,9322610,317646741,6307,0.0272,0.4898451269,11834638452,12414036726,0.0082,112.7664,128.8533,7.1611,1,34.073
98,600552.XSHG,600552,方兴科技,XSHG,2015-06-01,34.58,34.58,34.55,35.7,34.01,35.11,10817537,377128818,6929,0.0316,0.4898451269,12016025334,12604303917,0.0153,114.4947,130.8282,7.2709,1,34.863
99,600552.XSHG,600552,方兴科技,XSHG,2015-06-02,35.11,35.11,35.11,38.5,34.75,38.25,13908988,507584525,9800,0.0406,0.4898451269,13090657050,13731547275,0.0894,124.7343,142.5286,7.9211,1,36.493
100,600552.XSHG,600552,方兴科技,XSHG,2015-06-03,38.25,38.25,38.65,39.39,36.0,36.59,9879800,373023202,9718,0.0289,0.4898451269,12522539646,13135616073,-0.0434,119.321,136.3431,7.5773,1,37.756
101,600552.XSHG,600552,方兴科技,XSHG,2015-06-04,36.59,36.59,37.01,37.24,33.0,36.5,9036764,323161290,7605,0.0264,0.4898451269,12491738100,13103306550,-0.0025,119.0275,136.0077,7.5587,1,35.761
102,600552.XSHG,600552,方兴科技,XSHG,2015-06-05,36.5,36.5,37.01,39.0,36.98,37.94,13870770,525953357,10407,0.0405,0.4898451269,12984562836,13620258918,0.0395,123.7234,141.3735,7.8569,1,37.918
103,600552.XSHG,600552,方兴科技,XSHG,2015-06-08,37.94,37.94,38.15,39.1,37.05,38.38,15511155,594612194,9790,0.0453,0.4898451269,13135148172,13778216586,0.0116,125.1583,143.013,7.948,1,38.334
104,600552.XSHG,600552,方兴科技,XSHG,2015-06-09,38.38,38.38,38.28,38.38,36.86,37.48,10122654,378728748,7116,0.0296,0.4898451269,12827132712,13455121356,-0.0234,122.2233,139.6594,7.7617,1,37.414
105,600552.XSHG,600552,方兴科技,XSHG,2015-06-10,37.48,37.48,36.5,37.95,35.88,37.44,8763625,327278177,6011,0.0256,0.4898451269,12813443136,13440761568,-0.0011,122.0929,139.5104,7.7534,1,37.345
106,600552.XSHG,600552,方兴科技,XSHG,2015-06-11,37.44,37.44,37.44,38.44,37.22,37.98,7658978,289368682,5465,0.0224,0.4898451269,12998252412,13634618706,0.0144,123.8539,141.5225,7.8652,1,37.782
107,600552.XSHG,600552,方兴科技,XSHG,2015-06-12,37.98,37.98,38.01,38.49,36.55,36.99,10566239,395941656,7276,0.0309,0.4898451269,12659435406,13279213953,-0.0261,120.6254,137.8336,7.6602,1,37.472
108,600552.XSHG,600552,方兴科技,XSHG,2015-06-15,36.99,36.99,37.1,38.1,36.0,36.18,8404493,310876830,7012,0.0246,0.4898451269,12382221492,12988428246,-0.0219,117.984,134.8153,7.4924,1,36.989
109,600552.XSHG,600552,方兴科技,XSHG,2015-06-16,36.18,36.18,36.1,36.1,32.7,33.29,9480332,323793388,8208,0.0277,0.4898451269,11393149626,11950933563,-0.0799,108.5596,124.0465,6.894,1,34.154
110,600552.XSHG,600552,方兴科技,XSHG,2015-06-17,33.29,33.29,33.23,35.0,31.41,34.82,12598840,419612176,8955,0.0368,0.4898451269,11916775908,12500195454,0.046,113.549,129.7476,7.2108,1,33.306
111,600552.XSHG,600552,方兴科技,XSHG,2015-06-18,34.82,34.82,34.82,35.69,33.07,33.45,8813201,304910014,7598,0.0258,0.4898451269,11447907930,12008372715,-0.0393,109.0814,124.6427,6.9271,1,34.597
112,600552.XSHG,600552,方兴科技,XSHG,2015-06-19,33.45,33.45,32.51,34.0,30.11,33.61,7914668,251992820,5903,0.0231,0.4898451269,11502666234,12065811867,0.0048,109.6032,125.2389,6.9602,1,31.839
113,600552.XSHG,600552,方兴科技,XSHG,2015-06-23,33.61,33.61,33.87,34.99,32.0,34.92,9438765,320320886,8202,0.0276,0.4898451269,11950999848,12536094924,0.039,113.8751,130.1202,7.2315,1,33.937
114,600552.XSHG,600552,方兴科技,XSHG,2015-06-24,34.92,34.92,35.03,38.07,34.55,37.62,15616956,565780473,14987,0.0456,0.4898451269,12875046228,13505380614,0.0773,122.6799,140.1811,7.7907,1,36.229
115,600552.XSHG,600552,方兴科技,XSHG,2015-06-25,37.62,37.62,37.79,38.5,35.0,35.71,13087898,487011847,13876,0.0382,0.4898451269,12221368974,12819700737,-0.0508,116.4513,133.064,7.3951,1,37.211
116,600552.XSHG,600552,方兴科技,XSHG,2015-06-26,35.71,35.71,34.0,34.88,32.14,32.14,7185213,237264860,7515,0.021,0.4898451269,10999574316,11538089658,-0.1,104.8095,119.7613,6.6558,1,33.021
117,600552.XSHG,600552,方兴科技,XSHG,2015-06-29,32.14,32.14,33.3,33.4,28.93,28.93,9176703,274204738,7212,0.0268,0.4898451269,9900985842,10385716671,-0.0999,94.3415,107.8001,5.9911,1,29.881
118,600552.XSHG,600552,方兴科技,XSHG,2015-06-30,28.93,28.93,26.89,29.9,26.04,28.93,10571199,295525316,7349,0.0309,0.4898451269,9900985842,10385716671,0.0,127.4604,119.7064,5.9237,1,27.956
119,600552.XSHG,600552,方兴科技,XSHG,2015-07-01,28.93,28.93,28.99,29.94,26.04,26.05,7781802,221820562,6235,0.0227,0.4898451269,8915336370,9351811935,-0.0996,114.7717,107.7896,5.334,1,28.505
120,600552.XSHG,600552,方兴科技,XSHG,2015-07-02,26.05,26.05,23.45,26.5,23.45,23.45,8098455,193935353,4543,0.0237,0.4898451269,8025513930,8418425715,-0.0998,103.3165,97.0313,4.8016,1,23.947
121,600552.XSHG,600552,方兴科技,XSHG,2015-07-03,23.45,23.45,21.11,22.1,21.11,21.11,11604151,246094091,3749,0.0339,0.4898451269,7224673734,7578378117,-0.0998,93.0069,87.3489,4.3225,1,21.207
122,600552.XSHG,600552,方兴科技,XSHG,2015-07-06,21.11,21.11,22.77,22.77,19.0,19.0,8959349,182249970,5317,0.0262,0.4898451269,6502548600,6820899300,-0.1,83.7106,78.6181,3.8905,1,20.342
123,600552.XSHG,600552,方兴科技,XSHG,2015-07-07,19.0,19.0,17.5,17.5,17.1,17.1,852600,14609600,515,0.0025,0.4898451269,5852293740,6138809370,-0.1,75.3396,70.7563,3.5014,1,17.135
124,600552.XSHG,600552,方兴科技,XSHG,2015-07-08,17.1,17.1,15.39,15.39,15.39,15.39,173000,2662470,141,0.0005,0.4898451269,5267064366,5524928433,-0.1,67.8056,63.6807,3.1513,1,15.39
