,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
61,600195.XSHG,600195,中牧股份,XSHG,2015-04-08,22.92,22.92,22.92,23.1,21.88,22.23,9339750,209366833,6536,0.0217,0.3976028264,9554454000,9554454000,-0.0301,32.5348,21.7252,3.2271,1,22.417
62,600195.XSHG,600195,中牧股份,XSHG,2015-04-09,22.23,22.23,22.35,22.38,21.1,21.93,9732551,210674329,6570,0.0226,0.3976028264,9425514000,9425514000,-0.0135,32.0958,21.4321,3.1836,1,21.646
63,600195.XSHG,600195,中牧股份,XSHG,2015-04-10,21.93,21.93,21.75,22.45,21.7,22.27,6316763,140203299,4317,0.0147,0.3976028264,9571646000,9571646000,0.0155,32.5934,21.7643,3.2329,1,22.195
64,600195.XSHG,600195,中牧股份,XSHG,2015-04-13,22.27,22.27,22.35,23.31,22.04,23.12,10416226,236769134,7385,0.0242,0.3976028264,9936976000,9936976000,0.0382,33.8374,22.595,3.3563,1,22.731
65,600195.XSHG,600195,中牧股份,XSHG,2015-04-14,23.12,23.12,23.12,23.39,22.56,22.7,9424389,216672354,6170,0.0219,0.3976028264,9756460000,9756460000,-0.0182,33.2227,22.1846,3.2954,1,22.991
66,600195.XSHG,600195,中牧股份,XSHG,2015-04-15,22.7,22.7,22.7,22.74,21.61,21.92,7109832,157127906,5939,0.0165,0.3976028264,9421216000,9421216000,-0.0344,32.0811,21.4223,3.1821,1,22.1
67,600195.XSHG,600195,中牧股份,XSHG,2015-04-16,21.92,21.92,21.8,22.3,21.2,22.1,5862284,128274915,4096,0.0136,0.3976028264,9498580000,9498580000,0.0082,32.3446,21.5982,3.2082,1,21.881
68,600195.XSHG,600195,中牧股份,XSHG,2015-04-17,22.1,22.1,22.1,22.73,21.87,22.67,10196693,226309967,5720,0.0237,0.3976028264,9743566000,9743566000,0.0258,33.1788,22.1553,3.291,1,22.194
69,600195.XSHG,600195,中牧股份,XSHG,2015-04-20,22.67,22.67,22.58,22.62,21.86,21.94,9290352,206404435,5574,0.0216,0.3976028264,9429812000,9429812000,-0.0322,32.1104,21.4418,3.185,1,22.217
70,600195.XSHG,600195,中牧股份,XSHG,2015-04-21,21.94,21.94,21.84,22.67,21.84,22.65,6777310,151174993,4704,0.0158,0.3976028264,9734970000,9734970000,0.0324,33.1495,22.1357,3.2881,1,22.306
71,600195.XSHG,600195,中牧股份,XSHG,2015-04-22,22.65,22.65,22.68,24.52,22.68,24.06,12504493,299642294,8254,0.0291,0.3976028264,10340988000,10340988000,0.0623,35.2131,23.5137,3.4928,1,23.963
72,600195.XSHG,600195,中牧股份,XSHG,2015-04-23,24.06,24.06,24.4,25.44,24.15,25.0,14354090,356701005,9028,0.0334,0.3976028264,10745000000,10745000000,0.0391,36.5889,24.4324,3.6292,1,24.85
73,600195.XSHG,600195,中牧股份,XSHG,2015-04-24,25.0,25.0,24.49,25.0,23.88,24.82,9833421,240417376,6383,0.0229,0.3976028264,10667636000,10667636000,-0.0072,36.3254,24.2564,3.6031,1,24.449
74,600195.XSHG,600195,中牧股份,XSHG,2015-04-27,24.82,24.82,24.95,25.31,24.3,24.98,9810733,242891655,6045,0.0228,0.3976028264,10736404000,10736404000,0.0064,36.5596,24.4128,3.6263,1,24.758
75,600195.XSHG,600195,中牧股份,XSHG,2015-04-28,24.98,24.98,24.98,25.19,23.64,23.94,7734724,187627096,6150,0.018,0.3976028264,10289412000,10289412000,-0.0416,35.0375,23.3964,3.4754,1,24.258
76,600195.XSHG,600195,中牧股份,XSHG,2015-04-29,23.94,23.94,23.81,24.48,23.75,24.23,6189640,149608211,4180,0.0144,0.3976028264,10414054000,10414054000,0.0121,35.4619,23.6798,3.5175,1,24.171
77,600195.XSHG,600195,中牧股份,XSHG,2015-04-30,24.23,24.23,24.4,25.56,24.4,25.17,10795146,271241992,7955,0.0251,0.3976028264,10818066000,10818066000,0.0388,36.8377,24.5985,3.6539,1,25.126
78,600195.XSHG,600195,中牧股份,XSHG,2015-05-04,25.17,25.17,24.98,26.18,24.65,26.02,8787119,222683899,8384,0.0204,0.3976028264,11183396000,11183396000,0.0338,38.0817,25.4292,3.7773,1,25.342
79,600195.XSHG,600195,中牧股份,XSHG,2015-05-05,26.02,26.02,25.81,25.99,24.28,24.44,9539132,240086318,9823,0.0222,0.3976028264,10504312000,10504312000,-0.0607,35.7693,23.8851,3.5479,1,25.169
80,600195.XSHG,600195,中牧股份,XSHG,2015-05-06,24.44,24.44,24.5,24.87,23.51,23.83,6920989,167929093,5209,0.0161,0.3976028264,10242134000,10242134000,-0.025,34.8765,23.2889,3.4594,1,24.264
81,600195.XSHG,600195,中牧股份,XSHG,2015-05-07,23.83,23.83,23.67,24.22,23.33,23.76,5193730,123780718,4164,0.0121,0.3976028264,10212048000,10212048000,-0.0029,34.7741,23.2205,3.4492,1,23.833
82,600195.XSHG,600195,中牧股份,XSHG,2015-05-08,23.76,23.76,24.2,24.39,23.98,24.36,9312196,224761608,5445,0.0217,0.3976028264,10469928000,10469928000,0.0253,35.6522,23.8069,3.5363,1,24.136
83,600195.XSHG,600195,中牧股份,XSHG,2015-05-11,24.36,24.36,24.49,25.45,23.98,25.38,12869076,316953474,7009,0.0299,0.3976028264,10908324000,10908324000,0.0419,37.145,24.8037,3.6844,1,24.629
84,600195.XSHG,600195,中牧股份,XSHG,2015-05-12,25.38,25.38,25.47,26.88,25.03,26.6,12309393,320401126,8816,0.0286,0.3976028264,11432680000,11432680000,0.0481,38.9306,25.996,3.8615,1,26.029
85,600195.XSHG,600195,中牧股份,XSHG,2015-05-13,26.6,26.6,26.5,27.4,26.0,26.29,8797730,235263187,7544,0.0205,0.3976028264,11299442000,11299442000,-0.0117,38.4769,25.6931,3.8165,1,26.741
